id,order_date,ship_mode,customer_id,sales,name,segment,state,city,store_id,total_price,base_price,units_sold,year,month
139157,2016-10-01,Standard,GM-14680,330.588,Greg Matthias,Consumer,Washington,Seattle,8218,69.825,86.2125,68,2016,10
139381,2016-04-18,Standard,RF-19840,233.48,Roy Franzosisch,Consumer,New York,New York City,8869,139.65,167.4375,198,2016,4
139395,2016-12-12,Standard,MG-17650,732.17,Matthew Grinstein,Home Office,Pennsylvania,Philadelphia,8869,361.2375,498.0375,36,2016,12
139409,2016-09-05,First,FW-14395,43.6,Fred Wasserman,Corporate,Alabama,Huntsville,8991,295.6875,295.6875,20,2016,9
139549,2016-10-20,Standard,MY-18295,387.136,Muhammed Yedwab,Corporate,Texas,Grapevine,9147,138.225,212.325,165,2016,10
139689,2016-12-29,Standard,MP-17965,40.896,Michael Paige,Corporate,Massachusetts,Lawrence,9273,355.5375,469.5375,10,2016,12
139885,2016-12-04,Standard,EB-13840,212.88,Ellis Ballard,Corporate,Washington,Seattle,9436,131.8125,164.5875,34,2016,12
139934,2016-12-18,First,AY-10555,66.976,Andy Yotov,Corporate,California,Oceanside,9479,235.8375,235.8375,15,2016,12
139941,2016-06-12,Standard,CB-12415,145.5,Christy Brittain,Consumer,Ohio,Columbus,9481,104.7375,104.7375,94,2016,6
140018,2016-11-21,Standard,CK-12205,235.851,Chloris Kastensmidt,Consumer,Pennsylvania,Philadelphia,9532,141.7875,205.9125,55,2016,11
140130,2016-10-31,Standard,HW-14935,736.26,Helen Wasserman,Corporate,California,San Diego,9632,295.6875,289.9875,32,2016,10
140207,2016-11-05,Standard,CS-12400,29.12,Christopher Schild,Home Office,Illinois,Chicago,9731,213.0375,213.0375,17,2016,11
140249,2016-09-27,Standard,SW-20455,1001.584,Shaun Weien,Consumer,Virginia,Suffolk,9770,234.4125,234.4125,6,2016,9
140256,2016-08-22,Standard,PW-19030,5.76,Pauline Webber,Corporate,Kentucky,Richmond,9770,355.5375,469.5375,10,2016,8
140417,2016-09-25,Standard,KE-16420,65.07,Katrina Edelman,Corporate,Tennessee,Bristol,9876,69.825,86.925,42,2016,9
140501,2016-06-23,Standard,IM-15070,616.16,Irene Maddox,Consumer,Washington,Seattle,9890,94.7625,94.7625,30,2016,6
140543,2016-06-29,Second,Co-12640,191.88,Corey-Lock,Consumer,Pennsylvania,Philadelphia,9954,232.275,232.275,6,2016,6
140571,2016-03-15,Standard,SJ-20125,365.44,Sanjit Jacobs,Home Office,New Jersey,New Brunswick,9961,286.425,327.0375,60,2016,3
140613,2016-07-22,Standard,KN-16705,86.2,Kristina Nunn,Home Office,Colorado,Fort Collins,8091,138.9375,168.15,43,2016,7
140641,2016-10-28,Standard,EP-13915,38.19,Emily Phan,Consumer,Illinois,Chicago,8095,234.4125,234.4125,76,2016,10
140746,2016-01-15,Same Day,RC-19825,181.797,Roy Collins,Consumer,Illinois,Chicago,8058,355.5375,498.0375,28,2016,1
140935,2016-11-10,First,AB-10015,563.94,Aaron Bergman,Consumer,Washington,Seattle,8422,145.35,205.9125,24,2016,11
141082,2016-12-09,Standard,FM-14380,125.81,Fred McMath,Consumer,Colorado,Aurora,9001,105.45,105.45,10,2016,12
141397,2016-06-20,First,RC-19825,409.76,Roy Collins,Consumer,Illinois,Chicago,9328,355.5375,469.5375,19,2016,6
141586,2016-10-17,First,NK-18490,18.16,Neil Knudson,Home Office,Washington,Seattle,9481,138.225,163.1625,192,2016,10
141887,2016-01-11,Standard,MP-17470,54.992,Mark Packer,Home Office,New York,New York City,9770,295.6875,295.6875,24,2016,1
141957,2016-07-21,Same Day,JG-15310,195.92,Jason Gross,Corporate,Rhode Island,Providence,9823,234.4125,234.4125,81,2016,7
142097,2016-10-15,Standard,QJ-19255,342.76,Quincy Jones,Corporate,Minnesota,Saint Paul,9880,131.8125,131.8125,54,2016,10
142335,2016-12-15,Standard,MP-17965,1949.31,Michael Paige,Corporate,Massachusetts,Lawrence,8063,177.4125,177.4125,1,2016,12
142370,2016-09-19,Standard,TP-21130,254.99,Theone Pippenger,Consumer,Pennsylvania,Philadelphia,8058,140.3625,164.5875,118,2016,9
142398,2016-04-12,Standard,BP-11290,651.496,Beth Paige,Consumer,Illinois,Evanston,8222,327.0375,327.0375,82,2016,4
142545,2016-10-28,Standard,JD-15895,1263.67,Jonathan Doherty,Corporate,Pennsylvania,Philadelphia,8400,141.075,168.15,46,2016,10
142594,2016-12-01,Second,EJ-14155,1517.049,Eva Jacobs,Consumer,Mississippi,Gulfport,8438,205.9125,205.9125,42,2016,12
142615,2016-11-20,Standard,BM-11575,27.88,Brendan Murry,Corporate,New York,New York City,8555,295.6875,295.6875,17,2016,11
142762,2016-05-23,Standard,LD-17005,37.05,Lisa DeCherney,Consumer,California,San Francisco,9092,221.5875,221.5875,34,2016,5
142895,2016-07-21,Standard,BP-11290,370.184,Beth Paige,Consumer,Illinois,Evanston,9190,228.7125,228.7125,42,2016,7
142958,2016-12-13,Standard,RW-19630,1120.368,Rob Williams,Corporate,Texas,Dallas,9273,234.4125,234.4125,32,2016,12
143154,2016-12-02,Standard,AS-10225,165.6,Alan Schoenberger,Corporate,New York,New York City,9432,355.5375,469.5375,46,2016,12
143308,2016-11-04,Same Day,RC-19825,10.74,Roy Collins,Consumer,Illinois,Chicago,9578,114.7125,134.6625,26,2016,11
143406,2016-09-26,Standard,LR-17035,547.997,Lisa Ryan,Corporate,Pennsylvania,Philadelphia,9632,171.7125,171.7125,75,2016,9
143441,2016-11-05,Same Day,EB-14170,11.84,Evan Bailliet,Consumer,North Carolina,Wilmington,9700,222.3,222.3,25,2016,11
143476,2016-09-11,First,LC-16930,33.216,Linda Cazamias,Corporate,Illinois,Naperville,9731,118.275,134.6625,27,2016,9
143609,2016-12-11,First,DB-13270,403.92,Deborah Brumfield,Home Office,California,San Diego,9837,121.8375,121.8375,48,2016,12
143749,2016-12-05,First,AG-10300,81.94,Aleksandra Gannaway,Corporate,California,Los Angeles,9880,355.5375,469.5375,32,2016,12
143805,2016-12-01,Second,JD-15895,2145.25,Jonathan Doherty,Corporate,Pennsylvania,Philadelphia,9909,220.1625,220.1625,43,2016,12
144015,2016-06-26,Same Day,AH-10075,262.1,Adam Hart,Corporate,New York,New York City,8058,213.0375,213.0375,16,2016,6
144218,2016-10-31,Standard,JD-15895,1085.42,Jonathan Doherty,Corporate,Pennsylvania,Philadelphia,8438,86.2125,86.2125,66,2016,10
144309,2016-12-10,Standard,CM-12235,698.5,Chris McAfee,Consumer,Texas,Carrollton,8869,339.8625,498.0375,109,2016,12
144337,2016-08-01,Second,SG-20890,19.648,Susan Gilcrest,Corporate,Texas,Mcallen,8991,213.0375,213.0375,8,2016,8
144344,2016-10-28,Same Day,PG-18820,314.393,Patrick Gardner,Consumer,California,San Francisco,8911,224.4375,224.4375,28,2016,10
144400,2016-02-23,Standard,AC-10420,57.576,Alyssa Crouse,Corporate,California,San Francisco,9092,227.2875,227.2875,37,2016,2
144645,2016-02-02,Standard,NS-18640,73.784,Noel Staavos,Corporate,Illinois,Chicago,9281,227.2875,227.2875,14,2016,2
144764,2016-09-02,Standard,RL-19615,1427.308,Rob Lucas,Consumer,Alabama,Montgomery,9425,213.0375,213.0375,23,2016,9
144785,2016-04-18,Standard,CS-12490,13.83,Cindy Schnelling,Corporate,Texas,Conroe,9432,234.4125,234.4125,20,2016,4
144792,2016-04-30,Standard,KD-16615,111.888,Ken Dana,Corporate,Arizona,Scottsdale,9432,344.85,463.125,39,2016,4
144855,2016-07-22,Second,DL-13495,6.3,Dionis Lloyd,Corporate,California,San Francisco,9479,339.8625,469.5375,25,2016,7
144911,2016-11-27,First,RW-19630,186.95,Rob Williams,Corporate,Texas,Dallas,9498,195.225,195.225,121,2016,11
144939,2016-10-03,Standard,EB-13870,599.292,Emily Burns,Consumer,Utah,Orem,9532,235.8375,235.8375,24,2016,10
145135,2016-11-26,First,CD-12790,73.33,Cynthia Delaney,Home Office,California,San Diego,9745,105.45,105.45,54,2016,11
145177,2016-11-10,Standard,PP-18955,899.59,Paul Prost,Home Office,Georgia,Smyrna,9789,88.35,88.35,27,2016,11
145240,2016-09-06,First,BG-11740,10.784,Bruce Geld,Consumer,Pennsylvania,Philadelphia,9823,339.8625,498.0375,79,2016,9
145247,2016-05-05,First,ND-18370,79.14,Natalie DeCherney,Consumer,Kentucky,Louisville,9837,106.875,106.875,44,2016,5
145261,2016-12-18,First,AH-10120,610.418,Adrian Hane,Home Office,Arizona,Tucson,9837,220.1625,220.1625,16,2016,12
145303,2016-08-28,First,TP-21415,179.5368,Tom Prescott,Consumer,Washington,Seattle,9845,222.3,222.3,46,2016,8
145492,2016-11-20,Standard,MC-17605,39.0,Matt Connell,Corporate,Michigan,Detroit,9961,213.0375,213.0375,14,2016,11
145499,2016-05-30,First,RW-19690,3.282,Robert Waldorf,Consumer,North Carolina,Wilmington,9961,339.8625,498.0375,103,2016,5
145548,2016-11-11,Standard,EB-13750,492.966,Edward Becker,Corporate,Washington,Seattle,8095,116.85,116.85,86,2016,11
145583,2016-10-13,Standard,LC-16885,256.196,Lena Creighton,Consumer,California,Roseville,8094,205.9125,205.9125,43,2016,10
145611,2016-09-20,Standard,HA-14905,393.25,Helen Abelman,Consumer,New York,New York City,8063,212.325,212.325,41,2016,9
145625,2016-09-11,Standard,KC-16540,3354.98,Kelly Collister,Consumer,California,San Diego,8023,118.275,133.95,131,2016,9
145905,2016-09-18,Standard,AM-10705,1264.14,Anne McFarland,Consumer,Alabama,Auburn,8562,106.1625,101.8875,178,2016,9
145919,2016-12-18,Standard,HG-14965,802.02,Henry Goldwyn,Corporate,California,Los Angeles,8562,213.0375,213.0375,18,2016,12
145982,2016-08-27,Second,TB-21055,549.775,Ted Butterfield,Consumer,New York,Troy,8911,86.2125,86.2125,39,2016,8
146157,2016-11-21,Standard,RD-19720,141.576,Roger Demir,Consumer,Florida,Daytona Beach,9178,354.1125,469.5375,12,2016,11
146171,2016-03-11,Standard,JP-16135,558.24,Julie Prescott,Home Office,Georgia,Columbus,9190,215.8875,215.8875,93,2016,3
146206,2016-09-10,Second,KT-16480,1020.89,Kean Thornton,Consumer,New York,Buffalo,9250,106.1625,106.1625,28,2016,9
146318,2016-01-22,Standard,MC-17275,12.96,Marc Crier,Consumer,Louisiana,Lafayette,9328,213.0375,213.0375,12,2016,1
146325,2016-12-14,First,DS-13180,216.224,David Smith,Corporate,Michigan,Detroit,9371,168.8625,168.8625,68,2016,12
146374,2016-12-05,Second,HE-14800,128.07,Harold Engle,Corporate,Illinois,Chicago,9430,177.4125,177.4125,18,2016,12
146633,2016-11-15,Second,TG-21310,1054.928,Toby Gnade,Consumer,California,Los Angeles,9611,118.9875,132.525,74,2016,11
146682,2016-10-29,First,KW-16435,67.0,Katrina Willman,Consumer,New York,New York City,9632,86.925,86.925,13,2016,10
146766,2016-11-04,Same Day,TT-21220,192.8,Thomas Thornton,Consumer,Texas,Houston,9731,219.45,219.45,31,2016,11
146934,2016-05-22,Standard,AF-10870,1562.086,Art Ferguson,Consumer,Texas,College Station,9845,270.0375,270.0375,16,2016,5
147109,2016-12-17,Standard,AH-10075,217.44,Adam Hart,Corporate,New York,New York City,9954,205.9125,205.9125,27,2016,12
147137,2016-07-04,First,AA-10645,1376.445,Anna Andreadi,Consumer,Pennsylvania,Chester,9961,236.55,236.55,13,2016,7
147368,2016-06-09,First,TC-21295,695.7,Toby Carlisle,Consumer,California,San Diego,8218,205.9125,205.9125,12,2016,6
147375,2016-06-12,Second,PO-19180,1321.467,Philisse Overcash,Home Office,Illinois,Chicago,8218,355.5375,469.5375,14,2016,6
147417,2016-07-25,First,CB-12415,1439.976,Christy Brittain,Consumer,Ohio,Columbus,8319,355.5375,469.5375,20,2016,7
147473,2016-05-30,Standard,NL-18310,38.88,Nancy Lomonaco,Home Office,California,Los Angeles,8400,222.3,222.3,37,2016,5
147578,2016-04-22,Second,PG-18895,31.56,Paul Gonzalez,Consumer,Minnesota,Rochester,8869,235.8375,276.45,23,2016,4
147683,2016-11-13,Standard,PO-19180,19.54,Philisse Overcash,Home Office,Illinois,Chicago,9092,355.5375,469.5375,22,2016,11
147970,2016-01-31,Second,AB-10150,15.552,Aimee Bixby,Consumer,New York,Long Beach,9371,227.2875,227.2875,8,2016,1
148096,2016-08-16,First,AO-10810,161.28,Anthony O'Donnell,Corporate,California,Los Angeles,9456,89.0625,89.0625,15,2016,8
148208,2016-01-22,Standard,BT-11530,165.552,Bradley Talbott,Home Office,California,Los Angeles,9532,137.5125,156.75,77,2016,1
148516,2016-08-07,Standard,DW-13585,179.97,Dorothy Wardle,Corporate,Ohio,Columbus,9823,227.2875,227.2875,75,2016,8
148593,2016-06-16,Second,BD-11320,46.35,Bill Donatelli,Consumer,California,San Francisco,9872,86.2125,86.2125,15,2016,6
148684,2016-12-25,Standard,TS-21655,870.04,Trudy Schmidt,Consumer,Wisconsin,Milwaukee,9881,213.0375,213.0375,24,2016,12
148698,2016-05-02,Standard,BD-11770,86.352,Bryan Davis,Consumer,Texas,Houston,9890,109.0125,109.0125,47,2016,5
148740,2016-11-15,Standard,AH-10690,361.376,Anna Haberlin,Corporate,New York,New York City,9954,233.7,233.7,9,2016,11
148747,2016-09-25,First,AS-10045,477.666,Aaron Smayling,Corporate,North Carolina,Jacksonville,9954,205.9125,205.9125,39,2016,9
148796,2016-04-14,Standard,PB-19150,383.8,Philip Brown,Consumer,California,Los Angeles,9984,205.9125,205.9125,29,2016,4
148852,2016-05-26,Standard,SV-20785,1119.148,Stewart Visinsky,Consumer,Colorado,Pueblo,8094,116.1375,132.525,28,2016,5
149111,2016-04-17,Second,BF-11170,55.416,Ben Ferrer,Home Office,California,Los Angeles,8400,327.0375,327.0375,42,2016,4
149195,2016-09-05,Second,DM-13525,52.096,Don Miller,Corporate,Texas,Houston,8562,220.875,220.875,91,2016,9
149223,2016-09-06,Standard,ER-13855,77.88,Elpida Rittenbach,Corporate,Minnesota,Saint Paul,8869,216.6,222.3,64,2016,9
149237,2016-05-26,Standard,CM-12235,26.94,Chris McAfee,Consumer,Texas,Carrollton,8991,88.35,88.35,45,2016,5
149272,2016-03-15,Standard,MY-18295,550.816,Muhammed Yedwab,Corporate,Texas,Grapevine,8911,234.4125,234.4125,13,2016,3
149279,2016-04-24,Standard,CL-12700,1344.42,Craig Leslie,Home Office,Missouri,Springfield,9001,106.875,106.875,6,2016,4
149314,2016-07-02,Second,GB-14530,195.184,George Bell,Corporate,New York,Auburn,9092,116.85,134.6625,16,2016,7
149335,2016-07-25,Same Day,BC-11125,37.17,Becky Castell,Home Office,Arizona,Peoria,9112,106.1625,104.7375,118,2016,7
149370,2016-09-15,Standard,DB-13210,5.344,Dean Braden,Consumer,Texas,Houston,9132,234.4125,234.4125,9,2016,9
149461,2016-11-13,Standard,AS-10135,4.18,Adrian Shami,Home Office,New York,New York City,9190,325.6125,469.5375,75,2016,11
149671,2016-06-05,Standard,KB-16600,61.38,Ken Brennan,Corporate,Texas,Houston,9439,143.2125,212.325,94,2016,6
149685,2016-10-08,Standard,PM-19135,60.144,Peter McVee,Home Office,Michigan,Detroit,9425,227.2875,227.2875,12,2016,10
149762,2016-12-03,Standard,RD-19720,545.01,Roger Demir,Consumer,Florida,Daytona Beach,9479,144.6375,161.025,39,2016,12
149783,2016-09-04,Second,DL-13315,131.104,Delfina Latchford,Consumer,New York,New York City,9481,117.5625,133.2375,101,2016,9
149916,2016-12-22,Second,ED-13885,66.92,Emily Ducich,Home Office,California,San Diego,9611,327.0375,327.0375,58,2016,12
149965,2016-06-20,Standard,BS-11365,64.59,Bill Shonely,Corporate,New York,New York City,9632,133.95,133.95,21,2016,6
149979,2016-09-23,Second,RA-19915,487.22,Russell Applegate,Consumer,Texas,Houston,9680,87.6375,87.6375,32,2016,9
150007,2016-09-11,Standard,AS-10090,7.908,Adam Shillingsburg,Consumer,Virginia,Charlottesville,9700,227.2875,227.2875,17,2016,9
150343,2016-08-16,Standard,PK-19075,10.86,Pete Kriz,Consumer,Wisconsin,Madison,9890,118.9875,118.9875,37,2016,8
150350,2016-08-23,Standard,MS-17770,1599.864,Maxwell Schwartz,Consumer,New York,New York City,9890,193.8,220.1625,49,2016,8
150889,2016-03-20,Second,PB-19105,11.992,Peter Buhler,Consumer,Illinois,Evanston,8991,295.6875,295.6875,15,2016,3
151092,2016-08-06,Standard,VG-21790,211.168,Vivek Gonzalez,Consumer,California,San Diego,9190,312.7875,312.7875,35,2016,8
151141,2016-08-20,First,DW-13480,14.78,Dianna Wilson,Home Office,Minnesota,Lakeville,9250,213.0375,213.0375,8,2016,8
151169,2016-10-21,Standard,MY-18295,7.92,Muhammed Yedwab,Corporate,Texas,Grapevine,9273,199.5,199.5,45,2016,10
151323,2016-10-23,Standard,AB-10255,17.05,Alejandro Ballentine,Home Office,Ohio,Lorain,9425,186.675,186.675,56,2016,10
151372,2016-09-05,First,JH-15985,112.12,Joseph Holt,Consumer,Michigan,Saginaw,9436,312.7875,312.7875,9,2016,9
151498,2016-04-21,First,DN-13690,8.32,Duane Noonan,Consumer,California,San Francisco,9532,183.825,183.825,99,2016,4
151561,2016-09-01,Standard,PG-18820,744.15,Patrick Gardner,Consumer,California,San Francisco,9611,211.6125,211.6125,78,2016,9
151974,2016-09-22,Standard,RD-19660,16.52,Robert Dilbeck,Home Office,Missouri,Saint Peters,9881,319.9125,498.0375,57,2016,9
152072,2016-01-15,Standard,Dp-13240,311.97,Dean percer,Home Office,Utah,Murray,9984,116.1375,116.1375,31,2016,1
152121,2016-11-27,Second,CC-12670,271.992,Craig Carreira,Consumer,New York,New York City,8095,213.0375,213.0375,14,2016,11
152156,2016-11-08,Second,CG-12520,993.9,Claire Gute,Consumer,Kentucky,Henderson,8063,86.2125,86.2125,28,2016,11
152163,2016-07-01,Same Day,JF-15355,85.5,Jay Fein,Consumer,Texas,Austin,8063,235.125,235.125,14,2016,7
152247,2016-11-07,Standard,MA-17995,1603.136,Michelle Arnett,Home Office,New York,Watertown,8222,227.2875,227.2875,70,2016,11
152289,2016-08-26,First,LC-16930,1184.7,Linda Cazamias,Corporate,Illinois,Naperville,8218,228.0,228.0,23,2016,8
152520,2016-07-08,Standard,TH-21115,12.96,Thea Hudgings,Corporate,Pennsylvania,Philadelphia,8991,85.5,85.5,86,2016,7
152534,2016-06-20,Second,DP-13105,44.04,Dave Poirier,Corporate,California,Salinas,8991,178.125,227.2875,59,2016,6
152555,2016-03-29,Second,ME-17320,1702.38,Maria Etezadi,Home Office,Georgia,Columbus,8911,234.4125,234.4125,20,2016,3
152646,2016-11-21,Standard,TH-21235,32.4,Tiffany House,Corporate,Texas,Dallas,9132,113.2875,134.6625,14,2016,11
152688,2016-10-17,First,NR-18550,436.96,Nick Radford,Consumer,Illinois,Aurora,9164,118.275,118.275,51,2016,10
152800,2016-04-13,First,SP-20920,6.12,Susan Pistek,Consumer,California,Los Angeles,9273,230.1375,230.1375,12,2016,4
152940,2016-11-10,First,RO-19780,29.74,Rose O'Brian,Consumer,Tennessee,Memphis,9439,86.925,86.925,12,2016,11
153157,2016-09-11,First,TB-21625,224.75,Trudy Brown,Consumer,Texas,Grand Prairie,9578,227.2875,227.2875,23,2016,9
153178,2016-09-14,Standard,CL-12565,1111.418,Clay Ludtke,Consumer,Iowa,Urbandale,9672,327.0375,327.0375,55,2016,9
153185,2016-09-03,Standard,MH-17620,30.96,Matt Hagelstein,Corporate,California,San Francisco,9672,498.0375,498.0375,10,2016,9
153269,2016-03-09,First,PS-18760,435.85,Pamela Stobb,Consumer,California,Los Angeles,9680,295.6875,295.6875,17,2016,3
153318,2016-10-25,First,JS-15595,783.96,Jill Stevenson,Corporate,California,Los Angeles,9731,116.85,116.85,41,2016,10
153346,2016-01-25,First,TB-21355,27.21,Todd Boyes,Corporate,New York,New York City,9745,227.2875,227.2875,65,2016,1
153353,2016-08-18,Standard,GG-14650,39.99,Greg Guthrie,Corporate,Tennessee,Bristol,9745,498.0375,498.0375,11,2016,8
153598,2016-12-03,First,NM-18520,1761.85,Neoma Murray,Consumer,California,Riverside,9881,106.1625,106.1625,60,2016,12
153661,2016-01-30,First,SC-20725,381.804,Steven Cartwright,Consumer,Delaware,Wilmington,9954,115.425,132.525,28,2016,1
153682,2016-05-30,First,BG-11695,839.988,Brooke Gillingham,Corporate,Ohio,Cincinnati,9961,104.025,106.875,69,2016,5
153836,2016-10-30,Standard,EH-13765,143.702,Edward Hooks,Corporate,New York,Watertown,8023,212.325,213.0375,37,2016,10
154018,2016-10-13,Standard,HA-14920,362.342,Helen Andreada,Consumer,California,Pasadena,8398,498.0375,498.0375,19,2016,10
154053,2016-03-04,Standard,MG-17890,16.99,Michael Granlund,Home Office,Maryland,Clinton,8422,205.9125,205.9125,17,2016,3
154067,2016-02-01,Standard,SM-20950,105.52,Suzanne McNair,Corporate,North Carolina,Greenville,8438,114.0,114.0,49,2016,2
154081,2016-05-22,Standard,JE-15610,222.384,Jim Epp,Corporate,Wisconsin,Milwaukee,8438,469.5375,469.5375,4,2016,5
154235,2016-09-24,Standard,RD-19900,127.95,Ruben Dartt,Consumer,New Mexico,Carlsbad,9092,95.475,95.475,4,2016,9
154508,2016-11-16,Standard,RD-19900,28.4,Ruben Dartt,Consumer,New Mexico,Carlsbad,9328,213.0375,234.4125,249,2016,11
154662,2016-06-09,Standard,BF-11215,692.94,Benjamin Farhat,Home Office,New Mexico,Albuquerque,9456,138.225,138.225,15,2016,6
154690,2016-08-15,Second,CC-12370,225.296,Christopher Conant,Consumer,North Carolina,Fayetteville,9479,205.9125,205.9125,42,2016,8
154711,2016-11-22,Standard,TB-21355,72.892,Todd Boyes,Corporate,New York,New York City,9481,213.0375,227.2875,349,2016,11
154767,2016-06-28,Second,BP-11155,475.86,Becky Pak,Consumer,Georgia,Columbus,9532,86.2125,86.2125,31,2016,6
154788,2016-04-30,Standard,JL-15835,7.712,John Lee,Consumer,California,Mission Viejo,9578,106.875,106.1625,36,2016,4
155033,2016-10-07,Standard,CC-12475,10.56,Cindy Chapman,Consumer,New York,New York City,9789,235.8375,235.8375,21,2016,10
155138,2016-09-08,Standard,JM-15580,99.872,Jill Matthias,Consumer,North Carolina,Monroe,9845,178.125,217.3125,168,2016,9
155166,2016-12-26,Standard,BB-11545,239.43,Brenda Bowman,Corporate,Texas,Houston,9872,205.9125,205.9125,58,2016,12
155187,2016-09-24,Second,LA-16780,83.66,Laura Armstrong,Corporate,Michigan,Taylor,9876,212.325,234.4125,221,2016,9
155446,2016-12-16,Standard,TN-21040,21.21,Tanja Norvell,Home Office,Arizona,Phoenix,8063,295.6875,295.6875,36,2016,12
155474,2016-07-08,Standard,CC-12220,127.28,Chris Cortes,Consumer,Indiana,La Porte,8023,222.3,222.3,152,2016,7
155481,2016-09-01,Standard,DK-13225,71.156,Dean Katz,Corporate,Pennsylvania,Philadelphia,8023,498.0375,498.0375,3,2016,9
155488,2016-11-13,Standard,FM-14290,44.02,Frank Merwin,Home Office,California,Los Angeles,8058,106.1625,106.1625,64,2016,11
155516,2016-10-21,Same Day,MK-17905,1179.27,Michael Kennedy,Corporate,Connecticut,Manchester,8222,118.275,118.275,105,2016,10
155530,2016-12-17,Standard,CM-12160,2003.52,Charles McCrossin,Consumer,Texas,Brownsville,8222,498.0375,498.0375,14,2016,12
155747,2016-06-14,Standard,JS-15685,337.176,Jim Sink,Corporate,California,Los Angeles,8555,469.5375,469.5375,10,2016,6
155978,2016-08-01,Same Day,TS-21205,1085.688,Thomas Seio,Corporate,New Jersey,Hackensack,9164,227.2875,227.2875,13,2016,8
155992,2016-10-01,First,CC-12220,111.75,Chris Cortes,Consumer,Indiana,La Porte,9178,195.225,195.225,38,2016,10
156251,2016-08-13,Second,TS-21160,250.48,Theresa Swint,Corporate,Ohio,Toledo,9425,212.325,212.325,13,2016,8
156265,2016-08-02,Second,BF-11020,482.584,Barry Franzosisch,Corporate,Wisconsin,Green Bay,9432,138.9375,138.9375,30,2016,8
156300,2016-12-29,Standard,TB-21595,754.45,Troy Blackwell,Consumer,Indiana,Columbus,9436,469.5375,469.5375,12,2016,12
156503,2016-10-14,Standard,NC-18415,305.248,Nathan Cano,Consumer,North Carolina,Jacksonville,9613,140.3625,168.15,119,2016,10
156811,2016-10-27,Standard,BP-11095,68.952,Bart Pistole,Corporate,Illinois,Peoria,9872,205.9125,205.9125,45,2016,10
157000,2016-07-16,Standard,AM-10360,57.24,Alice McCarthy,Corporate,Texas,Grand Prairie,9984,312.7875,312.7875,20,2016,7
157245,2016-05-19,Standard,LE-16810,641.96,Laurel Elliston,Consumer,California,Whittier,8317,177.4125,177.4125,26,2016,5
157259,2016-12-24,Standard,JM-15535,799.56,Jessica Myrick,Consumer,Pennsylvania,Philadelphia,8319,218.025,218.025,11,2016,12
157336,2016-12-01,Second,SJ-20500,840.0,Shirley Jackson,Consumer,Texas,Houston,8422,205.9125,205.9125,29,2016,12
157364,2016-11-19,First,LT-17110,18.48,Liz Thompson,Consumer,California,Lancaster,8438,469.5375,469.5375,9,2016,11
157511,2016-09-18,First,SV-20365,107.396,Seth Vernon,Consumer,Delaware,Dover,9092,88.35,88.35,59,2016,9
157588,2016-07-14,Standard,AR-10570,88.15,Anemone Ratner,Consumer,Georgia,Columbus,9147,189.525,218.025,27,2016,7
157714,2016-09-26,Second,CS-12175,9.99,Charles Sheldon,Corporate,Tennessee,Columbia,9273,116.85,116.85,9,2016,9
157742,2016-12-29,Second,KL-16645,27.792,Ken Lonsdale,Consumer,Illinois,Chicago,9279,295.6875,295.6875,13,2016,12
157763,2016-07-18,Standard,KH-16330,140.81,Katharine Harms,Corporate,Kentucky,Bowling Green,9281,312.7875,312.7875,11,2016,7
157791,2016-12-23,Second,CA-11965,1999.96,Carol Adams,Corporate,Alabama,Hoover,9328,235.8375,235.8375,13,2016,12
157868,2016-12-23,Standard,MC-17590,24.85,Matt Collister,Corporate,New Jersey,Perth Amboy,9439,178.125,227.2875,10,2016,12
158099,2016-09-03,First,PK-18910,1422.252,Paul Knutson,Home Office,Pennsylvania,Philadelphia,9672,183.1125,234.4125,54,2016,9
158155,2016-05-02,Standard,EH-13765,330.82,Edward Hooks,Corporate,New York,Watertown,9613,177.4125,177.4125,3,2016,5
158211,2016-01-04,Standard,BP-11185,109.252,Ben Peterman,Corporate,Colorado,Arvada,9713,106.1625,106.1625,105,2016,1
158260,2016-11-04,Standard,CC-12475,686.4,Cindy Chapman,Consumer,New York,New York City,9745,139.65,168.8625,45,2016,11
158302,2016-12-08,Second,JB-16045,10.584,Julia Barnett,Home Office,Georgia,Columbus,9789,116.1375,116.1375,19,2016,12
158358,2016-03-04,Standard,EM-13810,159.98,Eleni McCrary,Corporate,California,Los Angeles,9823,223.725,223.725,32,2016,3
158435,2016-05-17,First,AG-10900,253.03,Arthur Gainer,Consumer,Arizona,Tucson,9872,85.5,85.5,12,2016,5
158568,2016-08-29,Standard,RB-19465,162.388,Rick Bensley,Home Office,Illinois,Chicago,9909,198.075,227.2875,5,2016,8
158610,2016-09-19,First,CK-12595,69.52,Clytie Kelty,Consumer,Ohio,Grove City,9961,327.0375,327.0375,12,2016,9
158617,2016-09-22,Standard,AC-10660,35.88,Anna Chung,Consumer,Texas,Huntsville,9961,236.55,236.55,23,2016,9
158694,2016-11-10,Second,AI-10855,1467.134,Arianne Irving,Consumer,Pennsylvania,Philadelphia,8094,116.1375,116.1375,40,2016,11
158778,2016-09-05,Standard,DB-13210,1024.637,Dean Braden,Consumer,Texas,Houston,8058,171.0,220.875,284,2016,9
158806,2016-01-07,Standard,NM-18520,48.996,Neoma Murray,Consumer,California,Riverside,8222,225.8625,225.8625,63,2016,1
